electricity_id,user_id,date,units_kwh,meter_reading,source,created_at
74931,417,2025-02-20,7.26,3036.14,Grid,2025-02-20
74932,417,2025-02-21,5.34,1033.19,Solar,2025-02-21
74933,417,2025-02-22,6.35,2768.65,Grid,2025-02-22
74934,417,2025-02-23,7.86,4131.78,Grid,2025-02-23
74935,417,2025-02-24,9.47,2077.91,Grid,2025-02-24
74936,417,2025-02-25,8.2,3461.23,Solar,2025-02-25
74937,417,2025-02-26,8.91,2149.36,Grid,2025-02-26
74938,417,2025-02-27,7.64,4076.32,Grid,2025-02-27
74939,417,2025-02-28,6.23,3855.21,Grid,2025-02-28
74940,417,2025-03-01,9.82,3019.11,Grid,2025-03-01
74941,417,2025-03-02,6.87,4335.58,Grid,2025-03-02
74942,417,2025-03-03,7.27,4227.73,Grid,2025-03-03
74943,417,2025-03-04,6.01,4609.6,Grid,2025-03-04
74944,417,2025-03-05,7.76,3859.13,Grid,2025-03-05
74945,417,2025-03-06,8.25,1859.48,Grid,2025-03-06
74946,417,2025-03-07,5.29,2545.54,Grid,2025-03-07
74947,417,2025-03-08,7.72,1334.09,Grid,2025-03-08
74948,417,2025-03-09,7.81,4007.36,Grid,2025-03-09
74949,417,2025-03-10,5.69,3578.53,Grid,2025-03-10
74950,417,2025-03-11,5.13,2780.72,Grid,2025-03-11
74951,417,2025-03-12,5.05,1861.8,Grid,2025-03-12
74952,417,2025-03-13,8.32,1327.37,Grid,2025-03-13
74953,417,2025-03-14,6.15,4677.21,Grid,2025-03-14
74954,417,2025-03-15,8.24,4655.86,Grid,2025-03-15
74955,417,2025-03-16,8.81,1797.21,Grid,2025-03-16
74956,417,2025-03-17,5.09,2939.75,Grid,2025-03-17
74957,417,2025-03-18,9.14,2055.62,Grid,2025-03-18
74958,417,2025-03-19,9.89,2094.16,Solar,2025-03-19
74959,417,2025-03-20,8.87,3155.66,Grid,2025-03-20
74960,417,2025-03-21,9.39,3274.69,Grid,2025-03-21
74961,417,2025-03-22,5.73,4138.17,Grid,2025-03-22
74962,417,2025-03-23,8.42,4611.1,Grid,2025-03-23
74963,417,2025-03-24,7.28,4972.21,Grid,2025-03-24
74964,417,2025-03-25,5.7,1134.86,Solar,2025-03-25
74965,417,2025-03-26,7.41,2775.08,Solar,2025-03-26
74966,417,2025-03-27,8.4,1968.13,Solar,2025-03-27
74967,417,2025-03-28,8.97,2157.26,Solar,2025-03-28
74968,417,2025-03-29,7.96,1313.35,Grid,2025-03-29
74969,417,2025-03-30,9.11,3806.09,Solar,2025-03-30
74970,417,2025-03-31,7.68,1164.77,Solar,2025-03-31
74971,417,2025-04-01,7.71,3388.88,Solar,2025-04-01
74972,417,2025-04-02,8.7,2214.65,Grid,2025-04-02
74973,417,2025-04-03,7.32,1811.62,Grid,2025-04-03
74974,417,2025-04-04,8.05,2816.23,Grid,2025-04-04
74975,417,2025-04-05,5.14,1629.86,Grid,2025-04-05
74976,417,2025-04-06,5.05,2094.8,Grid,2025-04-06
74977,417,2025-04-07,7.03,3138.74,Solar,2025-04-07
74978,417,2025-04-08,7.44,1031.15,Grid,2025-04-08
74979,417,2025-04-09,9.25,3838.91,Grid,2025-04-09
74980,417,2025-04-10,9.49,3707.88,Solar,2025-04-10
74981,417,2025-04-11,9.9,3668.82,Solar,2025-04-11
74982,417,2025-04-12,6.39,4824.67,Solar,2025-04-12
74983,417,2025-04-13,8.14,2290.09,Grid,2025-04-13
74984,417,2025-04-14,8.95,3962.88,Grid,2025-04-14
74985,417,2025-04-15,8.3,3680.03,Grid,2025-04-15
74986,417,2025-04-16,5.35,3190.31,Solar,2025-04-16
74987,417,2025-04-17,5.13,3775.89,Grid,2025-04-17
74988,417,2025-04-18,9.54,4023.59,Solar,2025-04-18
74989,417,2025-04-19,7.86,3387.7,Grid,2025-04-19
74990,417,2025-04-20,8.96,3987.93,Solar,2025-04-20
74991,417,2025-04-21,6.22,3853.25,Grid,2025-04-21
74992,417,2025-04-22,5.44,4094.48,Grid,2025-04-22
74993,417,2025-04-23,9.21,4071.15,Grid,2025-04-23
74994,417,2025-04-24,8.17,3700.54,Grid,2025-04-24
74995,417,2025-04-25,8.09,2801.52,Grid,2025-04-25
74996,417,2025-04-26,7.39,4556.75,Grid,2025-04-26
74997,417,2025-04-27,8.44,4294.84,Solar,2025-04-27
74998,417,2025-04-28,5.32,4628.07,Solar,2025-04-28
74999,417,2025-04-29,5.73,3120.53,Solar,2025-04-29
75000,417,2025-04-30,8.88,1817.63,Solar,2025-04-30
75001,417,2025-05-01,9.7,1893.24,Solar,2025-05-01
75002,417,2025-05-02,5.63,4457.52,Grid,2025-05-02
75003,417,2025-05-03,9.22,4938.0,Solar,2025-05-03
75004,417,2025-05-04,6.03,1168.28,Solar,2025-05-04
75005,417,2025-05-05,6.68,3215.97,Grid,2025-05-05
75006,417,2025-05-06,6.64,2327.27,Solar,2025-05-06
75007,417,2025-05-07,8.56,3641.21,Solar,2025-05-07
75008,417,2025-05-08,9.69,2316.92,Solar,2025-05-08
75009,417,2025-05-09,6.76,2266.69,Solar,2025-05-09
75010,417,2025-05-10,7.77,2842.92,Solar,2025-05-10
75011,417,2025-05-11,7.64,3518.61,Grid,2025-05-11
75012,417,2025-05-12,6.49,1407.48,Solar,2025-05-12
75013,417,2025-05-13,9.06,4842.52,Solar,2025-05-13
75014,417,2025-05-14,8.76,1221.6,Grid,2025-05-14
75015,417,2025-05-15,8.65,3119.1,Grid,2025-05-15
75016,417,2025-05-16,9.55,2831.3,Solar,2025-05-16
75017,417,2025-05-17,6.82,3029.14,Grid,2025-05-17
75018,417,2025-05-18,7.12,2588.7,Grid,2025-05-18
75019,417,2025-05-19,5.19,2900.26,Solar,2025-05-19
75020,417,2025-05-20,5.8,2087.62,Solar,2025-05-20
75021,417,2025-05-21,6.99,1854.02,Solar,2025-05-21
75022,417,2025-05-22,7.19,4214.33,Solar,2025-05-22
75023,417,2025-05-23,8.7,2512.16,Solar,2025-05-23
75024,417,2025-05-24,8.6,4950.38,Solar,2025-05-24
75025,417,2025-05-25,9.54,4942.97,Grid,2025-05-25
75026,417,2025-05-26,8.03,1405.74,Grid,2025-05-26
75027,417,2025-05-27,7.11,2852.81,Grid,2025-05-27
75028,417,2025-05-28,8.12,3705.13,Solar,2025-05-28
75029,417,2025-05-29,8.84,1980.73,Solar,2025-05-29
75030,417,2025-05-30,7.49,2990.64,Solar,2025-05-30
75031,417,2025-05-31,6.36,3439.37,Solar,2025-05-31
75032,417,2025-06-01,8.93,4085.04,Grid,2025-06-01
75033,417,2025-06-02,6.73,1950.19,Grid,2025-06-02
75034,417,2025-06-03,9.71,1308.64,Solar,2025-06-03
75035,417,2025-06-04,9.06,4460.56,Grid,2025-06-04
75036,417,2025-06-05,8.86,2517.28,Grid,2025-06-05
75037,417,2025-06-06,9.55,2829.22,Grid,2025-06-06
75038,417,2025-06-07,6.92,3434.9,Solar,2025-06-07
75039,417,2025-06-08,7.78,1678.03,Solar,2025-06-08
75040,417,2025-06-09,9.37,3100.99,Grid,2025-06-09
75041,417,2025-06-10,7.59,1227.51,Solar,2025-06-10
75042,417,2025-06-11,8.16,2798.34,Solar,2025-06-11
75043,417,2025-06-12,8.82,1847.12,Solar,2025-06-12
75044,417,2025-06-13,7.99,1117.54,Grid,2025-06-13
75045,417,2025-06-14,8.25,2768.83,Grid,2025-06-14
75046,417,2025-06-15,8.74,3143.3,Grid,2025-06-15
75047,417,2025-06-16,8.9,3700.51,Solar,2025-06-16
75048,417,2025-06-17,5.83,2785.32,Grid,2025-06-17
75049,417,2025-06-18,8.13,3550.18,Grid,2025-06-18
75050,417,2025-06-19,5.53,3785.28,Grid,2025-06-19
75051,417,2025-06-20,6.46,1918.14,Grid,2025-06-20
75052,417,2025-06-21,8.24,3174.8,Grid,2025-06-21
75053,417,2025-06-22,9.02,3551.73,Grid,2025-06-22
75054,417,2025-06-23,6.96,2632.02,Grid,2025-06-23
75055,417,2025-06-24,9.2,2899.99,Grid,2025-06-24
75056,417,2025-06-25,5.58,1762.48,Solar,2025-06-25
75057,417,2025-06-26,7.16,4353.89,Grid,2025-06-26
75058,417,2025-06-27,6.8,2510.82,Solar,2025-06-27
75059,417,2025-06-28,7.07,2802.79,Solar,2025-06-28
75060,417,2025-06-29,9.29,1913.53,Solar,2025-06-29
75061,418,2025-01-01,9.91,4531.97,Solar,2025-01-01
75062,418,2025-01-02,8.8,2531.09,Solar,2025-01-02
75063,418,2025-01-03,5.78,3854.49,Grid,2025-01-03
75064,418,2025-01-04,7.67,4728.79,Grid,2025-01-04
75065,418,2025-01-05,8.22,3489.18,Grid,2025-01-05
75066,418,2025-01-06,9.84,4517.38,Grid,2025-01-06
75067,418,2025-01-07,7.89,1882.6,Solar,2025-01-07
75068,418,2025-01-08,9.39,2102.62,Solar,2025-01-08
75069,418,2025-01-09,6.03,3671.05,Solar,2025-01-09
75070,418,2025-01-10,6.69,1987.8,Solar,2025-01-10
75071,418,2025-01-11,7.34,2800.46,Solar,2025-01-11
75072,418,2025-01-12,6.76,4311.17,Solar,2025-01-12
75073,418,2025-01-13,6.97,1370.26,Solar,2025-01-13
75074,418,2025-01-14,8.4,1508.51,Solar,2025-01-14
75075,418,2025-01-15,6.24,1372.97,Solar,2025-01-15
75076,418,2025-01-16,7.4,4810.77,Grid,2025-01-16
75077,418,2025-01-17,5.53,4670.56,Grid,2025-01-17
75078,418,2025-01-18,6.71,3810.08,Solar,2025-01-18
75079,418,2025-01-19,6.17,1718.2,Solar,2025-01-19
75080,418,2025-01-20,8.38,4240.94,Grid,2025-01-20
75081,418,2025-01-21,8.05,2992.45,Solar,2025-01-21
75082,418,2025-01-22,6.6,4986.95,Grid,2025-01-22
75083,418,2025-01-23,9.66,2555.4,Solar,2025-01-23
75084,418,2025-01-24,6.21,4490.25,Grid,2025-01-24
75085,418,2025-01-25,7.34,4140.53,Solar,2025-01-25
75086,418,2025-01-26,6.5,4880.62,Solar,2025-01-26
75087,418,2025-01-27,9.64,2049.34,Solar,2025-01-27
75088,418,2025-01-28,8.17,4448.19,Solar,2025-01-28
75089,418,2025-01-29,6.8,3760.22,Solar,2025-01-29
75090,418,2025-01-30,7.1,1564.15,Grid,2025-01-30
75091,418,2025-01-31,7.67,1194.02,Grid,2025-01-31
75092,418,2025-02-01,6.53,4705.23,Solar,2025-02-01
75093,418,2025-02-02,6.02,2093.22,Grid,2025-02-02
75094,418,2025-02-03,5.75,2068.29,Solar,2025-02-03
75095,418,2025-02-04,8.37,3902.9,Solar,2025-02-04
75096,418,2025-02-05,8.61,4894.68,Grid,2025-02-05
75097,418,2025-02-06,9.29,2830.14,Grid,2025-02-06
75098,418,2025-02-07,5.8,2162.0,Solar,2025-02-07
75099,418,2025-02-08,7.73,2109.11,Solar,2025-02-08
75100,418,2025-02-09,5.28,2865.24,Grid,2025-02-09
75101,418,2025-02-10,5.37,3060.72,Grid,2025-02-10
75102,418,2025-02-11,8.81,4272.67,Solar,2025-02-11
75103,418,2025-02-12,5.6,1828.5,Grid,2025-02-12
75104,418,2025-02-13,9.53,2765.49,Grid,2025-02-13
75105,418,2025-02-14,6.51,1001.74,Grid,2025-02-14
75106,418,2025-02-15,6.84,2076.58,Grid,2025-02-15
75107,418,2025-02-16,9.95,2026.06,Solar,2025-02-16
75108,418,2025-02-17,5.02,1213.1,Grid,2025-02-17
75109,418,2025-02-18,9.31,2359.72,Solar,2025-02-18
75110,418,2025-02-19,5.21,4970.0,Grid,2025-02-19
75111,418,2025-02-20,5.28,3179.35,Grid,2025-02-20
75112,418,2025-02-21,8.96,4812.05,Solar,2025-02-21
75113,418,2025-02-22,7.75,3654.88,Grid,2025-02-22
75114,418,2025-02-23,8.44,2413.25,Solar,2025-02-23
75115,418,2025-02-24,6.08,2558.49,Solar,2025-02-24
75116,418,2025-02-25,7.12,2797.42,Solar,2025-02-25
75117,418,2025-02-26,7.59,2393.1,Grid,2025-02-26
75118,418,2025-02-27,8.1,3473.64,Grid,2025-02-27
75119,418,2025-02-28,8.51,4741.94,Solar,2025-02-28
75120,418,2025-03-01,6.98,1993.97,Solar,2025-03-01
75121,418,2025-03-02,6.26,1832.63,Solar,2025-03-02
75122,418,2025-03-03,7.75,1604.85,Grid,2025-03-03
75123,418,2025-03-04,5.3,2835.29,Grid,2025-03-04
75124,418,2025-03-05,5.82,4852.55,Grid,2025-03-05
75125,418,2025-03-06,9.82,2175.97,Solar,2025-03-06
75126,418,2025-03-07,6.37,2563.11,Grid,2025-03-07
75127,418,2025-03-08,6.18,1917.59,Grid,2025-03-08
75128,418,2025-03-09,9.91,4214.74,Solar,2025-03-09
75129,418,2025-03-10,6.27,3749.11,Grid,2025-03-10
75130,418,2025-03-11,5.56,1519.2,Grid,2025-03-11
75131,418,2025-03-12,9.79,2787.58,Grid,2025-03-12
75132,418,2025-03-13,5.15,1467.11,Grid,2025-03-13
75133,418,2025-03-14,5.38,1413.62,Grid,2025-03-14
75134,418,2025-03-15,7.18,4504.45,Grid,2025-03-15
75135,418,2025-03-16,5.56,3707.25,Grid,2025-03-16
75136,418,2025-03-17,6.6,2272.93,Grid,2025-03-17
75137,418,2025-03-18,9.31,1367.09,Grid,2025-03-18
75138,418,2025-03-19,5.32,4893.3,Grid,2025-03-19
75139,418,2025-03-20,6.26,2023.81,Solar,2025-03-20
75140,418,2025-03-21,8.17,3453.92,Grid,2025-03-21
75141,418,2025-03-22,6.83,1099.6,Solar,2025-03-22
75142,418,2025-03-23,5.86,1264.29,Grid,2025-03-23
75143,418,2025-03-24,7.99,1573.87,Grid,2025-03-24
75144,418,2025-03-25,8.52,4643.23,Grid,2025-03-25
75145,418,2025-03-26,9.29,2130.97,Grid,2025-03-26
75146,418,2025-03-27,9.08,4097.5,Grid,2025-03-27
75147,418,2025-03-28,9.68,2262.65,Grid,2025-03-28
75148,418,2025-03-29,6.48,4524.52,Grid,2025-03-29
75149,418,2025-03-30,5.08,4261.91,Grid,2025-03-30
75150,418,2025-03-31,8.92,3053.84,Solar,2025-03-31
75151,418,2025-04-01,5.71,4593.08,Grid,2025-04-01
75152,418,2025-04-02,6.73,4449.64,Grid,2025-04-02
75153,418,2025-04-03,7.22,1308.52,Grid,2025-04-03
75154,418,2025-04-04,9.94,4729.04,Grid,2025-04-04
75155,418,2025-04-05,7.16,2906.64,Solar,2025-04-05
75156,418,2025-04-06,6.95,4416.17,Solar,2025-04-06
75157,418,2025-04-07,8.78,3317.22,Solar,2025-04-07
75158,418,2025-04-08,6.21,3363.63,Solar,2025-04-08
75159,418,2025-04-09,9.93,1138.45,Grid,2025-04-09
75160,418,2025-04-10,8.28,1017.2,Grid,2025-04-10
75161,418,2025-04-11,6.91,1340.19,Solar,2025-04-11
75162,418,2025-04-12,5.44,1508.49,Grid,2025-04-12
75163,418,2025-04-13,8.39,3023.43,Solar,2025-04-13
75164,418,2025-04-14,9.45,2064.77,Grid,2025-04-14
75165,418,2025-04-15,5.85,4992.36,Solar,2025-04-15
75166,418,2025-04-16,5.88,1892.51,Solar,2025-04-16
75167,418,2025-04-17,6.14,4933.15,Grid,2025-04-17
75168,418,2025-04-18,5.78,3902.39,Solar,2025-04-18
75169,418,2025-04-19,5.52,1808.42,Solar,2025-04-19
75170,418,2025-04-20,6.15,1748.65,Solar,2025-04-20
75171,418,2025-04-21,5.19,4270.15,Solar,2025-04-21
75172,418,2025-04-22,8.65,2283.83,Grid,2025-04-22
75173,418,2025-04-23,8.85,4427.73,Solar,2025-04-23
75174,418,2025-04-24,8.44,3563.43,Solar,2025-04-24
75175,418,2025-04-25,6.79,4640.76,Grid,2025-04-25
75176,418,2025-04-26,6.97,1963.43,Grid,2025-04-26
75177,418,2025-04-27,9.68,2647.79,Solar,2025-04-27
75178,418,2025-04-28,9.39,2421.28,Grid,2025-04-28
75179,418,2025-04-29,7.03,2807.0,Grid,2025-04-29
75180,418,2025-04-30,5.58,3494.04,Grid,2025-04-30
75181,418,2025-05-01,6.89,2693.24,Grid,2025-05-01
75182,418,2025-05-02,6.68,4872.83,Solar,2025-05-02
75183,418,2025-05-03,6.82,1033.17,Solar,2025-05-03
75184,418,2025-05-04,7.99,4360.05,Grid,2025-05-04
75185,418,2025-05-05,6.68,4962.85,Solar,2025-05-05
75186,418,2025-05-06,5.39,2264.25,Grid,2025-05-06
75187,418,2025-05-07,8.05,4736.35,Solar,2025-05-07
75188,418,2025-05-08,5.68,3694.85,Solar,2025-05-08
75189,418,2025-05-09,6.09,4865.69,Solar,2025-05-09
75190,418,2025-05-10,6.43,4773.54,Solar,2025-05-10
75191,418,2025-05-11,6.15,1677.95,Solar,2025-05-11
75192,418,2025-05-12,6.23,4944.06,Solar,2025-05-12
75193,418,2025-05-13,6.09,2779.26,Solar,2025-05-13
75194,418,2025-05-14,7.52,1973.98,Grid,2025-05-14
75195,418,2025-05-15,8.97,4124.01,Solar,2025-05-15
75196,418,2025-05-16,6.5,4153.25,Solar,2025-05-16
75197,418,2025-05-17,7.28,4597.28,Grid,2025-05-17
75198,418,2025-05-18,7.9,4311.22,Solar,2025-05-18
75199,418,2025-05-19,7.57,2342.68,Grid,2025-05-19
75200,418,2025-05-20,8.97,2186.54,Solar,2025-05-20
75201,418,2025-05-21,5.58,3740.27,Solar,2025-05-21
75202,418,2025-05-22,8.62,1022.63,Grid,2025-05-22
75203,418,2025-05-23,9.89,1377.76,Grid,2025-05-23
75204,418,2025-05-24,8.96,4853.09,Grid,2025-05-24
75205,418,2025-05-25,9.79,2107.1,Grid,2025-05-25
75206,418,2025-05-26,6.94,3418.36,Grid,2025-05-26
75207,418,2025-05-27,6.86,3624.84,Grid,2025-05-27
75208,418,2025-05-28,9.08,4997.78,Solar,2025-05-28
75209,418,2025-05-29,9.47,1888.49,Grid,2025-05-29
75210,418,2025-05-30,7.23,2371.0,Grid,2025-05-30
75211,418,2025-05-31,9.86,1437.99,Solar,2025-05-31
75212,418,2025-06-01,6.64,3895.93,Solar,2025-06-01
75213,418,2025-06-02,8.56,3358.18,Solar,2025-06-02
75214,418,2025-06-03,9.76,2336.03,Grid,2025-06-03
75215,418,2025-06-04,8.92,2612.53,Grid,2025-06-04
75216,418,2025-06-05,5.57,4146.66,Grid,2025-06-05
75217,418,2025-06-06,5.04,1799.41,Solar,2025-06-06
75218,418,2025-06-07,7.1,3998.22,Grid,2025-06-07
75219,418,2025-06-08,8.77,2232.75,Solar,2025-06-08
75220,418,2025-06-09,6.33,1024.05,Solar,2025-06-09
75221,418,2025-06-10,6.19,3838.98,Solar,2025-06-10
75222,418,2025-06-11,6.77,4050.7,Solar,2025-06-11
75223,418,2025-06-12,7.72,3161.51,Grid,2025-06-12
75224,418,2025-06-13,9.79,4803.58,Solar,2025-06-13
75225,418,2025-06-14,7.64,3979.6,Solar,2025-06-14
75226,418,2025-06-15,7.52,2323.9,Solar,2025-06-15
75227,418,2025-06-16,6.33,1303.23,Grid,2025-06-16
75228,418,2025-06-17,5.38,4626.58,Solar,2025-06-17
75229,418,2025-06-18,8.13,1055.8,Grid,2025-06-18
75230,418,2025-06-19,6.8,2831.75,Grid,2025-06-19
75231,418,2025-06-20,9.02,1827.65,Grid,2025-06-20
75232,418,2025-06-21,7.33,3506.78,Solar,2025-06-21
75233,418,2025-06-22,7.41,3115.2,Solar,2025-06-22
75234,418,2025-06-23,8.77,2830.38,Grid,2025-06-23
75235,418,2025-06-24,7.01,1605.03,Solar,2025-06-24
75236,418,2025-06-25,7.94,3723.64,Grid,2025-06-25
75237,418,2025-06-26,5.85,2310.16,Grid,2025-06-26
75238,418,2025-06-27,6.23,4702.84,Grid,2025-06-27
75239,418,2025-06-28,6.38,1261.53,Grid,2025-06-28
75240,418,2025-06-29,9.61,3309.69,Grid,2025-06-29
75241,419,2025-01-01,4.19,4565.07,Solar,2025-01-01
75242,419,2025-01-02,2.07,1191.85,Solar,2025-01-02
75243,419,2025-01-03,4.6,4387.77,Grid,2025-01-03
75244,419,2025-01-04,3.96,1054.25,Solar,2025-01-04
75245,419,2025-01-05,4.27,2617.17,Solar,2025-01-05
75246,419,2025-01-06,3.02,1581.39,Solar,2025-01-06
75247,419,2025-01-07,2.25,2032.2,Solar,2025-01-07
75248,419,2025-01-08,4.21,3008.37,Grid,2025-01-08
75249,419,2025-01-09,2.52,4910.07,Grid,2025-01-09
75250,419,2025-01-10,4.12,3429.02,Solar,2025-01-10
75251,419,2025-01-11,2.84,1655.38,Grid,2025-01-11
75252,419,2025-01-12,4.37,2549.15,Solar,2025-01-12
75253,419,2025-01-13,4.73,4959.56,Grid,2025-01-13
75254,419,2025-01-14,3.12,4381.52,Grid,2025-01-14
75255,419,2025-01-15,4.6,3788.48,Solar,2025-01-15
75256,419,2025-01-16,2.15,4137.91,Grid,2025-01-16
75257,419,2025-01-17,4.66,2356.51,Solar,2025-01-17
75258,419,2025-01-18,4.15,4471.87,Solar,2025-01-18
75259,419,2025-01-19,2.25,4591.75,Grid,2025-01-19
75260,419,2025-01-20,2.72,3101.64,Solar,2025-01-20
75261,419,2025-01-21,2.61,1010.11,Solar,2025-01-21
75262,419,2025-01-22,4.6,4731.45,Solar,2025-01-22
75263,419,2025-01-23,4.19,3215.39,Grid,2025-01-23
75264,419,2025-01-24,3.72,2424.78,Grid,2025-01-24
75265,419,2025-01-25,2.84,3242.03,Solar,2025-01-25
75266,419,2025-01-26,3.58,4621.77,Grid,2025-01-26
75267,419,2025-01-27,4.02,3217.68,Grid,2025-01-27
75268,419,2025-01-28,2.27,3160.92,Solar,2025-01-28
75269,419,2025-01-29,3.55,4633.77,Grid,2025-01-29
75270,419,2025-01-30,2.29,1858.88,Solar,2025-01-30
75271,419,2025-01-31,4.12,1078.1,Solar,2025-01-31
75272,419,2025-02-01,3.44,1129.14,Grid,2025-02-01
75273,419,2025-02-02,2.45,2912.36,Solar,2025-02-02
75274,419,2025-02-03,2.65,2468.65,Solar,2025-02-03
75275,419,2025-02-04,3.17,2205.09,Grid,2025-02-04
75276,419,2025-02-05,3.67,3265.59,Solar,2025-02-05
75277,419,2025-02-06,3.81,4241.36,Grid,2025-02-06
75278,419,2025-02-07,4.83,2834.1,Grid,2025-02-07
75279,419,2025-02-08,4.37,2266.85,Solar,2025-02-08
75280,419,2025-02-09,3.59,4115.45,Grid,2025-02-09
75281,419,2025-02-10,3.56,3100.41,Solar,2025-02-10
75282,419,2025-02-11,3.09,3203.92,Solar,2025-02-11
75283,419,2025-02-12,2.23,2050.92,Solar,2025-02-12
75284,419,2025-02-13,4.01,4757.3,Grid,2025-02-13
75285,419,2025-02-14,2.66,4302.31,Solar,2025-02-14
75286,419,2025-02-15,3.24,2085.6,Grid,2025-02-15
75287,419,2025-02-16,2.45,2610.44,Grid,2025-02-16
75288,419,2025-02-17,2.99,4646.29,Solar,2025-02-17
75289,419,2025-02-18,3.98,4912.76,Solar,2025-02-18
75290,419,2025-02-19,3.65,3501.19,Solar,2025-02-19
75291,419,2025-02-20,2.37,2732.77,Solar,2025-02-20
75292,419,2025-02-21,3.58,4352.92,Solar,2025-02-21
75293,419,2025-02-22,2.64,2685.94,Grid,2025-02-22
75294,419,2025-02-23,4.88,2279.98,Grid,2025-02-23
75295,419,2025-02-24,4.72,2040.03,Grid,2025-02-24
75296,419,2025-02-25,2.91,3296.66,Solar,2025-02-25
75297,419,2025-02-26,3.58,3128.17,Grid,2025-02-26
75298,419,2025-02-27,3.1,3533.75,Grid,2025-02-27
75299,419,2025-02-28,2.39,4028.17,Grid,2025-02-28
75300,419,2025-03-01,4.15,1663.92,Grid,2025-03-01
75301,419,2025-03-02,2.23,1145.82,Grid,2025-03-02
75302,419,2025-03-03,3.03,3430.42,Grid,2025-03-03
75303,419,2025-03-04,3.54,1784.19,Grid,2025-03-04
75304,419,2025-03-05,4.32,2427.24,Solar,2025-03-05
75305,419,2025-03-06,2.89,2892.48,Solar,2025-03-06
75306,419,2025-03-07,3.31,1640.24,Solar,2025-03-07
75307,419,2025-03-08,4.08,4827.58,Grid,2025-03-08
75308,419,2025-03-09,3.26,2982.29,Grid,2025-03-09
75309,419,2025-03-10,4.04,1340.98,Grid,2025-03-10
75310,419,2025-03-11,4.18,3164.87,Solar,2025-03-11
75311,419,2025-03-12,3.0,2268.35,Grid,2025-03-12
75312,419,2025-03-13,3.68,1823.95,Solar,2025-03-13
75313,419,2025-03-14,2.58,4761.9,Solar,2025-03-14
75314,419,2025-03-15,3.21,3202.37,Grid,2025-03-15
75315,419,2025-03-16,2.56,3577.69,Solar,2025-03-16
75316,419,2025-03-17,3.61,2402.62,Solar,2025-03-17
75317,419,2025-03-18,3.58,2237.94,Grid,2025-03-18
75318,419,2025-03-19,2.47,2714.36,Grid,2025-03-19
75319,419,2025-03-20,3.1,3413.76,Grid,2025-03-20
75320,419,2025-03-21,4.34,2361.75,Grid,2025-03-21
75321,419,2025-03-22,4.14,4710.04,Solar,2025-03-22
75322,419,2025-03-23,2.68,4774.0,Grid,2025-03-23
75323,419,2025-03-24,3.63,4052.84,Solar,2025-03-24
75324,419,2025-03-25,2.51,2353.94,Grid,2025-03-25
75325,419,2025-03-26,3.91,1033.95,Grid,2025-03-26
75326,419,2025-03-27,4.47,3482.59,Solar,2025-03-27
75327,419,2025-03-28,2.48,1944.35,Grid,2025-03-28
75328,419,2025-03-29,4.11,2424.12,Solar,2025-03-29
75329,419,2025-03-30,4.16,2798.06,Grid,2025-03-30
75330,419,2025-03-31,2.88,3305.81,Grid,2025-03-31
75331,419,2025-04-01,3.17,1346.91,Grid,2025-04-01
75332,419,2025-04-02,3.65,2169.85,Grid,2025-04-02
75333,419,2025-04-03,3.6,4074.98,Grid,2025-04-03
75334,419,2025-04-04,4.75,1537.89,Solar,2025-04-04
75335,419,2025-04-05,3.9,2837.1,Solar,2025-04-05
75336,419,2025-04-06,3.18,4334.66,Solar,2025-04-06
75337,419,2025-04-07,4.69,1598.0,Solar,2025-04-07
75338,419,2025-04-08,4.04,2549.57,Grid,2025-04-08
75339,419,2025-04-09,2.73,2518.56,Grid,2025-04-09
75340,419,2025-04-10,2.97,3869.61,Grid,2025-04-10
75341,419,2025-04-11,3.1,2378.56,Grid,2025-04-11
75342,419,2025-04-12,4.08,3445.37,Grid,2025-04-12
75343,419,2025-04-13,3.46,3706.76,Grid,2025-04-13
75344,419,2025-04-14,3.05,2234.88,Solar,2025-04-14
75345,419,2025-04-15,3.92,3513.03,Solar,2025-04-15
75346,419,2025-04-16,3.5,1093.26,Solar,2025-04-16
75347,419,2025-04-17,4.14,3594.78,Solar,2025-04-17
75348,419,2025-04-18,2.32,2407.52,Solar,2025-04-18
75349,419,2025-04-19,4.22,4736.3,Solar,2025-04-19
75350,419,2025-04-20,3.68,2079.61,Grid,2025-04-20
75351,419,2025-04-21,3.18,3523.75,Solar,2025-04-21
75352,419,2025-04-22,3.23,1872.6,Solar,2025-04-22
75353,419,2025-04-23,3.16,4867.97,Grid,2025-04-23
75354,419,2025-04-24,4.32,4186.22,Solar,2025-04-24
75355,419,2025-04-25,2.77,4123.09,Grid,2025-04-25
75356,419,2025-04-26,2.62,1562.93,Grid,2025-04-26
75357,419,2025-04-27,2.95,2638.03,Grid,2025-04-27
75358,419,2025-04-28,2.22,4002.25,Grid,2025-04-28
75359,419,2025-04-29,4.34,3080.7,Grid,2025-04-29
75360,419,2025-04-30,3.6,4397.51,Solar,2025-04-30
75361,419,2025-05-01,2.43,1532.58,Solar,2025-05-01
75362,419,2025-05-02,4.35,2158.62,Grid,2025-05-02
75363,419,2025-05-03,2.04,2878.7,Solar,2025-05-03
75364,419,2025-05-04,4.38,1632.91,Grid,2025-05-04
75365,419,2025-05-05,2.03,4236.75,Grid,2025-05-05
75366,419,2025-05-06,2.21,3656.49,Solar,2025-05-06
